10650.000	3288.125
10649.850	3291.125
10649.700	3288.750
10649.550	3287.344
10649.400	3293.125
10649.250	3291.969
10649.100	3294.359
10648.950	3293.203
10648.800	3291.781
10648.650	3293.828
10648.500	3294.953
10648.350	3289.750
10648.200	3290.484
10648.050	3293.000
10647.900	3287.250
10647.750	3284.219
10647.600	3287.734
10647.450	3291.484
10647.300	3283.312
10647.150	3292.000
10647.000	3291.312
10646.850	3290.594
10646.700	3291.406
10646.550	3292.422
10646.400	3292.344
10646.250	3293.594
10646.100	3293.141
10645.950	3293.156
10645.800	3289.125
10645.650	3288.719
10645.500	3290.937
10645.350	3292.328
10645.200	3288.516
10645.050	3293.781
10644.900	3289.734
10644.750	3291.094
10644.600	3290.172
10644.450	3292.406
10644.300	3291.391
10644.150	3293.344
10644.000	3289.812
10643.850	3288.125
10643.700	3295.687
10643.550	3293.687
10643.400	3294.750
10643.250	3294.656
10643.100	3296.594
10642.950	3294.594
10642.800	3293.469
10642.650	3292.406
10642.500	3294.828
10642.350	3290.562
10642.200	3285.437
10642.050	3291.531
10641.900	3284.391
10641.750	3293.547
10641.600	3293.703
10641.450	3285.187
10641.300	3290.844
10641.150	3287.250
10641.000	3293.469
10640.850	3295.500
10640.700	3294.141
10640.550	3293.062
10640.400	3291.250
10640.250	3292.828
10640.100	3290.453
10639.950	3291.687
10639.800	3292.156
10639.650	3291.969
10639.500	3289.562
10639.350	3290.437
10639.200	3287.344
10639.050	3285.312
10638.900	3288.656
10638.750	3289.234
10638.600	3292.719
10638.450	3289.609
10638.300	3290.812
10638.150	3293.000
10638.000	3291.781
10637.850	3294.828
10637.700	3293.281
10637.550	3295.969
10637.400	3297.281
10637.250	3296.844
10637.100	3295.469
10636.950	3292.781
10636.800	3295.328
10636.650	3296.094
10636.500	3289.094
10636.350	3286.016
10636.200	3285.734
10636.050	3288.031
10635.900	3287.844
10635.750	3287.562
10635.600	3288.328
10635.450	3293.969
10635.300	3294.828
10635.150	3287.391
10635.000	3295.750
10634.850	3292.219
10634.700	3300.656
10634.550	3296.641
10634.400	3289.641
10634.250	3291.203
10634.100	3295.312
10633.950	3293.484
10633.800	3292.953
10633.650	3283.000
10633.500	3285.484
10633.350	3289.594
10633.200	3290.906
10633.050	3286.594
10632.900	3289.703
10632.750	3294.016
10632.600	3279.719
10632.450	3294.437
10632.300	3292.672
10632.150	3289.000
10632.000	3286.000
10631.850	3292.719
10631.700	3296.156
10631.550	3288.625
10631.400	3287.266
10631.250	3297.078
10631.100	3284.547
10630.950	3294.000
10630.800	3284.375
10630.650	3292.937
10630.500	3285.781
10630.350	3287.781
10630.200	3287.984
10630.050	3279.344
10629.900	3286.406
10629.750	3287.250
10629.600	3292.344
10629.450	3287.328
10629.300	3290.547
10629.150	3294.687
10629.000	3292.531
10628.850	3292.906
10628.700	3286.094
10628.550	3293.266
10628.400	3292.031
10628.250	3290.609
10628.100	3291.656
10627.950	3293.766
10627.800	3287.906
10627.650	3284.594
10627.500	3284.437
10627.350	3286.641
10627.200	3281.250
10627.050	3280.000
10626.900	3283.000
10626.750	3290.953
10626.600	3284.516
10626.450	3285.969
10626.300	3281.750
10626.150	3280.906
10626.000	3284.312
10625.850	3290.031
10625.700	3288.562
10625.550	3296.625
10625.400	3292.062
10625.250	3291.297
10625.100	3298.578
10624.950	3289.250
10624.800	3298.406
10624.650	3290.875
10624.500	3290.281
10624.350	3283.766
10624.200	3283.187
10624.050	3284.375
10623.900	3279.812
10623.750	3289.797
10623.600	3291.219
10623.450	3289.031
10623.300	3289.922
10623.150	3291.422
10623.000	3292.562
10622.850	3293.344
10622.700	3290.437
10622.550	3297.437
10622.400	3297.531
10622.250	3288.984
10622.100	3294.766
10621.950	3290.531
10621.800	3285.672
10621.650	3287.531
10621.500	3287.047
10621.350	3279.828
10621.200	3285.078
10621.050	3289.062
10620.900	3284.750
10620.750	3283.531
10620.600	3286.750
10620.450	3292.125
10620.300	3294.625
10620.150	3290.937
10620.000	3292.094
10619.850	3291.391
10619.700	3295.844
10619.550	3300.109
10619.400	3301.656
10619.250	3293.531
10619.100	3295.984
10618.950	3297.406
10618.800	3296.250
10618.650	3288.906
10618.500	3287.359
10618.350	3282.859
10618.200	3283.531
10618.050	3282.062
10617.900	3283.469
