10650.000	2968.516
10649.850	2971.234
10649.700	2967.953
10649.550	2969.922
10649.400	2970.625
10649.250	2969.234
10649.100	2966.406
10648.950	2963.172
10648.800	2966.156
10648.650	2968.047
10648.500	2973.172
10648.350	2970.781
10648.200	2971.797
10648.050	2970.266
10647.900	2973.937
10647.750	2972.859
10647.600	2970.031
10647.450	2968.391
10647.300	2971.297
10647.150	2972.531
10647.000	2971.078
10646.850	2964.172
10646.700	2971.562
10646.550	2965.531
10646.400	2968.641
10646.250	2968.750
10646.100	2965.828
10645.950	2965.797
10645.800	2967.016
10645.650	2968.609
10645.500	2969.047
10645.350	2968.375
10645.200	2972.609
10645.050	2966.391
10644.900	2972.828
10644.750	2967.703
10644.600	2970.719
10644.450	2972.531
10644.300	2974.156
10644.150	2970.766
10644.000	2967.141
10643.850	2968.766
10643.700	2965.375
10643.550	2967.484
10643.400	2966.672
10643.250	2967.953
10643.100	2967.391
10642.950	2969.328
10642.800	2970.172
10642.650	2968.016
10642.500	2969.047
10642.350	2970.016
10642.200	2967.828
10642.050	2970.672
10641.900	2970.266
10641.750	2970.328
10641.600	2965.578
10641.450	2971.016
10641.300	2966.922
10641.150	2963.516
10641.000	2964.469
10640.850	2965.547
10640.700	2966.547
10640.550	2968.266
10640.400	2964.109
10640.250	2968.062
10640.100	2970.703
10639.950	2972.703
10639.800	2972.109
10639.650	2971.203
10639.500	2975.047
10639.350	2976.578
10639.200	2971.953
10639.050	2972.953
10638.900	2970.047
10638.750	2967.891
10638.600	2964.516
10638.450	2968.078
10638.300	2967.234
10638.150	2966.172
10638.000	2966.016
10637.850	2966.000
10637.700	2967.234
10637.550	2963.141
10637.400	2969.687
10637.250	2968.125
10637.100	2969.234
10636.950	2970.172
10636.800	2975.922
10636.650	2974.234
10636.500	2968.953
10636.350	2971.016
10636.200	2973.359
10636.050	2971.797
10635.900	2968.859
10635.750	2971.484
10635.600	2972.984
10635.450	2974.828
10635.300	2968.828
10635.150	2966.687
10635.000	2967.516
10634.850	2967.297
10634.700	2970.625
10634.550	2968.828
10634.400	2970.109
10634.250	2969.141
10634.100	2965.766
10633.950	2969.547
10633.800	2974.484
10633.650	2975.234
10633.500	2970.891
10633.350	2980.203
10633.200	2972.578
10633.050	2973.859
10632.900	2970.297
10632.750	2976.359
10632.600	2973.016
10632.450	2969.672
10632.300	2963.859
10632.150	2967.297
10632.000	2967.422
10631.850	2971.547
10631.700	2969.031
10631.550	2968.828
10631.400	2968.453
10631.250	2973.828
10631.100	2969.609
10630.950	2969.547
10630.800	2972.484
10630.650	2972.859
10630.500	2977.547
10630.350	2978.359
10630.200	2975.297
10630.050	2974.969
10629.900	2975.766
10629.750	2974.141
10629.600	2967.797
10629.450	2968.078
10629.300	2966.328
10629.150	2968.359
10629.000	2967.328
10628.850	2969.391
10628.700	2970.078
10628.550	2967.109
10628.400	2968.609
10628.250	2974.422
10628.100	2974.234
10627.950	2974.266
10627.800	2972.547
10627.650	2975.641
10627.500	2979.484
10627.350	2974.828
10627.200	2975.141
10627.050	2978.047
10626.900	2974.547
10626.750	2973.609
10626.600	2971.422
10626.450	2970.891
10626.300	2965.594
10626.150	2968.453
10626.000	2966.797
10625.850	2968.891
10625.700	2968.047
10625.550	2963.016
10625.400	2968.203
10625.250	2968.047
10625.100	2970.766
10624.950	2974.047
10624.800	2974.703
10624.650	2972.953
10624.500	2979.328
10624.350	2977.141
10624.200	2979.828
10624.050	2972.172
10623.900	2971.922
10623.750	2974.078
10623.600	2965.578
10623.450	2970.484
10623.300	2967.016
10623.150	2967.734
10623.000	2967.797
10622.850	2961.109
10622.700	2970.594
10622.550	2963.609
10622.400	2970.516
10622.250	2969.906
10622.100	2974.078
10621.950	2975.219
10621.800	2970.828
10621.650	2972.484
10621.500	2974.766
10621.350	2978.422
10621.200	2978.797
10621.050	2975.391
10620.900	2977.734
10620.750	2967.000
10620.600	2969.359
10620.450	2970.203
10620.300	2967.031
10620.150	2967.344
10620.000	2964.641
10619.850	2961.891
10619.700	2966.187
10619.550	2967.297
10619.400	2964.125
10619.250	2968.812
10619.100	2969.828
10618.950	2976.641
10618.800	2981.234
10618.650	2973.234
10618.500	2977.484
10618.350	2977.406
10618.200	2972.391
10618.050	2974.906
10617.900	2970.641
10617.750	2973.125
10617.600	2970.437
10617.450	2964.312
10617.300	2968.234
10617.150	2966.109
10617.000	2964.812
10616.850	2966.812
10616.700	2960.984
10616.550	2961.047
10616.400	2969.125
10616.250	2966.484
10616.100	2968.422
10615.950	2977.047
10615.800	2976.859
10615.650	2976.609
10615.500	2978.172
10615.350	2980.328
10615.200	2980.234
10615.050	2980.828
10614.900	2979.672
10614.750	2968.047
10614.600	2969.031
10614.450	2971.203
10614.300	2967.734
10614.150	2958.906
10614.000	2961.094
10613.850	2963.562
10613.700	2959.812
10613.550	2961.406
10613.400	2966.125
10613.250	2963.781
10613.100	2971.625
10612.950	2971.266
10612.800	2975.359
10612.650	2976.734
10612.500	2983.250
10612.350	2980.516
10612.200	2976.328
10612.050	2983.453
10611.900	2980.797
10611.750	2973.984
10611.600	2964.922
10611.450	2970.141
10611.300	2964.781
10611.150	2957.172
10611.000	2958.375
10610.850	2962.906
10610.700	2962.312
10610.550	2958.969
10610.400	2968.531
10610.250	2965.469
